Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2006,2006,1000 US$,0,E,Estimated value,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2007,2007,1000 US$,84,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2008,2008,1000 US$,0,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2009,2009,1000 US$,32,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2010,2010,1000 US$,0,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2011,2011,1000 US$,600,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2012,2012,1000 US$,307,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2013,2013,1000 US$,0,T,Unofficial figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2016,2016,1000 US$,1,A,Official figure,DK
TCL,Crops and livestock products,208,Denmark,5622,Import Value,2122,Sheep,2018,2018,1000 US$,7,A,Official figure,DK
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2006,2006,Head,546,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2007,2007,Head,128,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2008,2008,Head,74,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2009,2009,Head,12,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2010,2010,Head,144,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2011,2011,Head,337,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2012,2012,Head,327,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2013,2013,Head,307,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2014,2014,Head,184,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2015,2015,Head,103,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2016,2016,Head,225,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2017,2017,Head,237,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2018,2018,Head,147,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2019,2019,Head,111,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2020,2020,Head,8,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2111,Cattle,2021,2021,Head,83,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2006,2006,1000 US$,976,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2007,2007,1000 US$,353,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2008,2008,1000 US$,190,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2009,2009,1000 US$,36,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2010,2010,1000 US$,325,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2011,2011,1000 US$,810,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2012,2012,1000 US$,853,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2013,2013,1000 US$,1023,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2014,2014,1000 US$,612,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2015,2015,1000 US$,254,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2016,2016,1000 US$,464,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2017,2017,1000 US$,537,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2018,2018,1000 US$,364,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2019,2019,1000 US$,222,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2020,2020,1000 US$,46,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2111,Cattle,2021,2021,1000 US$,229,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2006,2006,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2007,2007,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2008,2008,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2009,2009,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2010,2010,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2011,2011,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2012,2012,Head,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5608,Import Quantity,2122,Sheep,2013,2013,Head,34,A,Official figure,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2006,2006,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2007,2007,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2008,2008,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2009,2009,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2010,2010,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2011,2011,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2012,2012,1000 US$,0,E,Estimated value,EE
TCL,Crops and livestock products,233,Estonia,5622,Import Value,2122,Sheep,2013,2013,1000 US$,19,A,Official figure,EE
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2006,2006,Head,265,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2007,2007,Head,127,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2008,2008,Head,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2009,2009,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2010,2010,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2011,2011,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2012,2012,Head,3,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2013,2013,Head,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2111,Cattle,2021,2021,Head,5,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2006,2006,1000 US$,603,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2007,2007,1000 US$,397,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2008,2008,1000 US$,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2009,2009,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2010,2010,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2011,2011,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2012,2012,1000 US$,6,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2013,2013,1000 US$,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2111,Cattle,2021,2021,1000 US$,34,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2006,2006,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2007,2007,Head,1,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2008,2008,Head,22,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2009,2009,Head,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2010,2010,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2011,2011,Head,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2012,2012,Head,12,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2013,2013,Head,4,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2014,2014,Head,30,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2016,2016,Head,5,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5608,Import Quantity,2122,Sheep,2019,2019,Head,8,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2006,2006,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2007,2007,1000 US$,3,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2008,2008,1000 US$,7,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2009,2009,1000 US$,0,T,Unofficial figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2010,2010,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2011,2011,1000 US$,0,E,Estimated value,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2012,2012,1000 US$,3,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2013,2013,1000 US$,8,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2014,2014,1000 US$,30,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2016,2016,1000 US$,3,A,Official figure,FI
TCL,Crops and livestock products,246,Finland,5622,Import Value,2122,Sheep,2019,2019,1000 US$,14,A,Official figure,FI
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2006,2006,Head,240647,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2007,2007,Head,169150,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2008,2008,Head,142679,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2009,2009,Head,151034,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2010,2010,Head,138623,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2011,2011,Head,96460,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2012,2012,Head,153258,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2013,2013,Head,85528,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2014,2014,Head,76386,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2015,2015,Head,59462,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2016,2016,Head,52897,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2017,2017,Head,46753,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2018,2018,Head,75954,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2019,2019,Head,85147,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2020,2020,Head,75696,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2111,Cattle,2021,2021,Head,64468,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2006,2006,1000 US$,105349,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2007,2007,1000 US$,76824,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2008,2008,1000 US$,81195,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2009,2009,1000 US$,77543,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2010,2010,1000 US$,73132,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2011,2011,1000 US$,78635,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2012,2012,1000 US$,78158,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2013,2013,1000 US$,78420,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2014,2014,1000 US$,74600,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2015,2015,1000 US$,50835,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2016,2016,1000 US$,34871,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2017,2017,1000 US$,34887,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2018,2018,1000 US$,59570,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2019,2019,1000 US$,64405,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2020,2020,1000 US$,58550,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2111,Cattle,2021,2021,1000 US$,58903,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2006,2006,Head,381841,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2007,2007,Head,442409,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2008,2008,Head,485440,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2009,2009,Head,541262,T,Unofficial figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2010,2010,Head,541038,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2011,2011,Head,350640,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2012,2012,Head,366561,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2013,2013,Head,373028,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2014,2014,Head,378580,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2015,2015,Head,321522,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2016,2016,Head,264740,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2017,2017,Head,207476,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2018,2018,Head,204089,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2019,2019,Head,166233,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2020,2020,Head,225057,A,Official figure,FR
TCL,Crops and livestock products,250,France,5608,Import Quantity,2122,Sheep,2021,2021,Head,331263,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2006,2006,1000 US$,35634,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2007,2007,1000 US$,40372,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2008,2008,1000 US$,51341,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2009,2009,1000 US$,50953,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2010,2010,1000 US$,47792,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2011,2011,1000 US$,42398,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2012,2012,1000 US$,39929,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2013,2013,1000 US$,42620,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2014,2014,1000 US$,43708,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2015,2015,1000 US$,32156,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2016,2016,1000 US$,27157,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2017,2017,1000 US$,21875,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2018,2018,1000 US$,22327,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2019,2019,1000 US$,17106,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2020,2020,1000 US$,27169,A,Official figure,FR
TCL,Crops and livestock products,250,France,5622,Import Value,2122,Sheep,2021,2021,1000 US$,39877,A,Official figure,FR
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2006,2006,Head,121081,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2007,2007,Head,115473,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2008,2008,Head,107213,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2009,2009,Head,139900,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2010,2010,Head,124697,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2011,2011,Head,108799,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2012,2012,Head,102908,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2013,2013,Head,92898,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2014,2014,Head,91205,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2015,2015,Head,64025,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2016,2016,Head,66480,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2017,2017,Head,76414,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2018,2018,Head,52625,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2019,2019,Head,33579,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2020,2020,Head,35907,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2111,Cattle,2021,2021,Head,45156,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2006,2006,1000 US$,73986,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2007,2007,1000 US$,79432,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2008,2008,1000 US$,93894,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2009,2009,1000 US$,122196,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2010,2010,1000 US$,100830,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2011,2011,1000 US$,120661,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2012,2012,1000 US$,99022,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2013,2013,1000 US$,94929,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2014,2014,1000 US$,82161,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2015,2015,1000 US$,55537,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2016,2016,1000 US$,53485,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2017,2017,1000 US$,69191,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2018,2018,1000 US$,57367,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2019,2019,1000 US$,35718,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2020,2020,1000 US$,40299,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2111,Cattle,2021,2021,1000 US$,59590,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2006,2006,Head,67639,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2007,2007,Head,74181,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2008,2008,Head,58541,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2009,2009,Head,56926,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2010,2010,Head,39260,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2011,2011,Head,55085,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2012,2012,Head,57120,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2013,2013,Head,73014,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2014,2014,Head,71646,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2015,2015,Head,80025,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2016,2016,Head,130204,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2017,2017,Head,125907,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2018,2018,Head,172629,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2019,2019,Head,133637,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2020,2020,Head,159809,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5608,Import Quantity,2122,Sheep,2021,2021,Head,233112,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2006,2006,1000 US$,5622,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2007,2007,1000 US$,6750,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2008,2008,1000 US$,6015,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2009,2009,1000 US$,6386,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2010,2010,1000 US$,4555,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2011,2011,1000 US$,7517,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2012,2012,1000 US$,7623,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2013,2013,1000 US$,10077,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2014,2014,1000 US$,9770,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2015,2015,1000 US$,9624,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2016,2016,1000 US$,14916,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2017,2017,1000 US$,15147,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2018,2018,1000 US$,21915,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2019,2019,1000 US$,15385,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2020,2020,1000 US$,20790,A,Official figure,DE
TCL,Crops and livestock products,276,Germany,5622,Import Value,2122,Sheep,2021,2021,1000 US$,34153,A,Official figure,DE
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2006,2006,Head,72154,T,Unofficial figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2007,2007,Head,141423,T,Unofficial figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2008,2008,Head,60016,A,Official figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2009,2009,Head,60896,T,Unofficial figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2010,2010,Head,53798,A,Official figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2011,2011,Head,36503,T,Unofficial figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2012,2012,Head,41804,T,Unofficial figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2013,2013,Head,28191,A,Official figure,GR
TCL,Crops and livestock products,300,Greece,5608,Import Quantity,2111,Cattle,2014,2014,Head,46409,A,Official figure,GR
